NO_OF_FRAMES	14180
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
69.56750	214.31140	-192.10254	-2.21342	0.25428	-13.00858	2.34474	0.97433	-0.22510	0.00437	0.22509	0.97357	-0.03863	0.00444	0.03862	0.99924	
70.81757	211.97754	-191.96283	-2.78061	0.31734	-12.92307	2.41782	0.97466	-0.22364	0.00546	0.22364	0.97346	-0.04852	0.00554	0.04851	0.99881	
72.73428	213.22371	-190.98544	-2.84689	0.23940	-12.95148	2.38107	0.97455	-0.22405	0.00706	0.22412	0.97331	-0.04934	0.00418	0.04967	0.99876	
74.36990	210.82472	-188.35248	-3.18379	0.12315	-12.97897	2.43073	0.97445	-0.22436	0.01038	0.22459	0.97292	-0.05460	0.00215	0.05554	0.99845	
76.32947	210.84778	-185.60583	-3.16269	-0.04738	-12.95651	2.34220	0.97454	-0.22383	0.01317	0.22421	0.97307	-0.05358	-0.00083	0.05517	0.99848	
79.13721	210.17717	-180.86673	-3.13940	-0.38185	-12.95291	2.32923	0.97453	-0.22346	0.01876	0.22415	0.97317	-0.05188	-0.00666	0.05476	0.99848	
81.59247	210.12151	-176.06982	-3.00170	-0.69522	-12.89635	2.33890	0.97470	-0.22226	0.02350	0.22317	0.97358	-0.04834	-0.01213	0.05236	0.99855	
83.82559	210.47806	-170.61050	-2.77269	-1.01725	-12.80737	2.38863	0.97497	-0.22058	0.02801	0.22164	0.97417	-0.04324	-0.01775	0.04837	0.99867	
86.40616	212.48953	-166.18176	-2.13755	-1.40847	-12.84482	2.38416	0.97468	-0.22126	0.03224	0.22224	0.97450	-0.03090	-0.02458	0.03729	0.99900	
88.54562	213.14056	-160.93008	-1.85627	-1.70941	-12.73669	2.37506	0.97496	-0.21941	0.03622	0.22037	0.97509	-0.02502	-0.02983	0.03238	0.99903	
90.72864	215.77658	-156.57315	-1.26468	-1.99671	-12.64628	2.34673	0.97515	-0.21813	0.03882	0.21880	0.97567	-0.01391	-0.03484	0.02206	0.99915	
92.37158	217.73830	-152.87631	-0.69995	-2.24541	-12.69855	2.36497	0.97479	-0.21934	0.04090	0.21965	0.97557	-0.00331	-0.03918	0.01221	0.99916	
93.69751	219.18683	-149.73663	-0.34564	-2.36830	-12.56632	2.33784	0.97521	-0.21732	0.04164	0.21738	0.97608	0.00310	-0.04132	0.00603	0.99913	
94.67096	220.86310	-148.19949	0.11664	-2.46539	-12.64855	2.28436	0.97483	-0.21906	0.04153	0.21877	0.97571	0.01141	-0.04302	-0.00203	0.99907	
94.65030	221.32085	-148.40018	0.25274	-2.35309	-12.56819	2.30114	0.97521	-0.21778	0.03911	0.21742	0.97599	0.01324	-0.04106	-0.00441	0.99915	
94.92575	221.87917	-149.38251	0.29311	-2.20687	-12.47796	2.33140	0.97566	-0.21625	0.03649	0.21590	0.97632	0.01331	-0.03851	-0.00511	0.99925	
94.86688	222.45023	-152.27634	0.30435	-1.99852	-12.49891	2.29935	0.97571	-0.21660	0.03290	0.21629	0.97625	0.01273	-0.03487	-0.00531	0.99938	
94.08646	222.36751	-157.06195	0.18751	-1.67010	-12.59432	2.26585	0.97552	-0.21814	0.02773	0.21795	0.97591	0.00955	-0.02914	-0.00327	0.99957	
92.84360	220.43820	-163.12662	-0.30075	-1.22062	-12.57873	2.32481	0.97578	-0.21767	0.02193	0.21773	0.97601	-0.00048	-0.02130	0.00525	0.99976	
92.04297	220.91501	-171.02451	-0.46365	-0.82051	-12.69788	2.31448	0.97544	-0.21969	0.01575	0.21979	0.97554	-0.00475	-0.01432	0.00809	0.99986	
91.20750	219.48828	-179.85452	-0.88401	-0.36859	-12.73804	2.29684	0.97537	-0.22037	0.00968	0.22049	0.97529	-0.01363	-0.00643	0.01543	0.99986	
90.47444	217.67365	-188.93811	-1.44374	0.09913	-12.71389	2.32193	0.97548	-0.22006	0.00386	0.22008	0.97516	-0.02496	0.00173	0.02520	0.99968	
89.21584	218.03581	-198.85535	-1.65799	0.58671	-12.78779	2.29568	0.97515	-0.22154	-0.00358	0.22133	0.97472	-0.03048	0.01024	0.02893	0.99953	
89.49580	215.43028	-206.97949	-2.20032	0.90836	-12.75261	2.41403	0.97521	-0.22117	-0.00698	0.22071	0.97448	-0.04094	0.01585	0.03839	0.99914	
90.15219	214.98891	-213.70425	-2.39916	1.11713	-12.78955	2.29665	0.97500	-0.22197	-0.00973	0.22133	0.97415	-0.04513	0.01950	0.04185	0.99893	
90.78236	214.90224	-218.58163	-2.50426	1.25807	-12.81657	2.29876	0.97485	-0.22255	-0.01170	0.22178	0.97394	-0.04747	0.02196	0.04368	0.99880	
91.63484	213.77991	-220.46539	-2.70883	1.30838	-12.75416	2.26848	0.97507	-0.22157	-0.01181	0.22071	0.97400	-0.05113	0.02283	0.04725	0.99862	
93.18266	213.14534	-218.87924	-2.80272	1.15964	-12.75105	2.35364	0.97514	-0.22142	-0.00892	0.22067	0.97395	-0.05215	0.02024	0.04889	0.99860	
95.28838	212.05582	-213.68790	-2.81299	0.83120	-12.76295	2.29459	0.97519	-0.22135	-0.00329	0.22089	0.97396	-0.05106	0.01451	0.04907	0.99869	
97.34514	211.10619	-205.56555	-2.79348	0.40641	-12.74717	2.40116	0.97533	-0.22072	0.00384	0.22064	0.97412	-0.04910	0.00709	0.04873	0.99879	
99.53914	212.73767	-195.61966	-2.31160	-0.15626	-12.86961	2.31263	0.97488	-0.22244	0.01164	0.22273	0.97411	-0.03871	-0.00273	0.04033	0.99918	
101.13458	214.50209	-184.40659	-1.92398	-0.67421	-12.82263	2.21395	0.97499	-0.22142	0.01892	0.22192	0.97460	-0.03013	-0.01177	0.03357	0.99937	
102.96628	213.31238	-171.69308	-1.79629	-1.25383	-12.80409	2.24816	0.97490	-0.22084	0.02827	0.22156	0.97481	-0.02572	-0.02188	0.03134	0.99927	
104.21686	215.52396	-160.00516	-1.25896	-1.78898	-12.88195	2.34514	0.97436	-0.22222	0.03532	0.22283	0.97475	-0.01446	-0.03122	0.02196	0.99927	
105.55038	216.40999	-149.23016	-0.97883	-2.23157	-12.75407	2.30985	0.97459	-0.22009	0.04174	0.22060	0.97533	-0.00807	-0.03894	0.01707	0.99910	
106.71414	216.61029	-139.80020	-0.86074	-2.59214	-12.67833	2.35791	0.97462	-0.21879	0.04742	0.21925	0.97566	-0.00473	-0.04523	0.01501	0.99886	
107.41022	219.10570	-133.59409	-0.44622	-2.83028	-12.62802	2.29967	0.97462	-0.21824	0.04988	0.21835	0.97586	0.00320	-0.04938	0.00778	0.99875	
107.29071	220.21812	-130.12039	-0.25404	-2.87923	-12.57925	2.23306	0.97476	-0.21757	0.04999	0.21751	0.97603	0.00661	-0.05023	0.00443	0.99873	
107.58237	220.96014	-129.19278	-0.21739	-2.89791	-12.55816	2.31138	0.97483	-0.21724	0.05017	0.21715	0.97611	0.00729	-0.05056	0.00379	0.99871	
107.16660	223.30371	-131.75912	-0.01343	-2.73715	-12.57446	2.31615	0.97490	-0.21770	0.04666	0.21746	0.97602	0.01017	-0.04775	0.00023	0.99886	
106.27841	222.05951	-136.40036	-0.34489	-2.44662	-12.49957	2.34937	0.97541	-0.21618	0.04298	0.21624	0.97634	0.00336	-0.04269	0.00601	0.99907	
105.04343	223.28210	-144.04898	-0.35363	-2.08824	-12.54328	2.31283	0.97548	-0.21695	0.03691	0.21703	0.97616	0.00189	-0.03644	0.00617	0.99932	
102.82762	222.48715	-153.57877	-0.56273	-1.61385	-12.63676	2.32833	0.97539	-0.21849	0.02963	0.21868	0.97579	-0.00342	-0.02816	0.00982	0.99956	
101.51913	221.41194	-163.15750	-0.91859	-1.21206	-12.65151	2.27632	0.97550	-0.21866	0.02415	0.21897	0.97567	-0.01101	-0.02115	0.01603	0.99965	
98.90535	221.91864	-174.77524	-1.07057	-0.68684	-12.73412	2.24397	0.97533	-0.22017	0.01581	0.22041	0.97528	-0.01558	-0.01199	0.01868	0.99975	
96.05119	221.15269	-185.92270	-1.36125	-0.17388	-12.74922	2.30645	0.97534	-0.22055	0.00820	0.22068	0.97509	-0.02250	-0.00303	0.02376	0.99971	
93.50610	220.92638	-196.05151	-1.67828	0.32405	-12.61914	2.30404	0.97583	-0.21854	0.00088	0.21847	0.97539	-0.02981	0.00566	0.02929	0.99956	
91.88107	219.63786	-203.48016	-1.92336	0.58370	-12.71366	2.27954	0.97543	-0.22029	-0.00255	0.22007	0.97486	-0.03498	0.01019	0.03356	0.99938	
90.02629	218.96442	-209.85001	-2.15807	0.86662	-12.60016	2.28118	0.97580	-0.21855	-0.00654	0.21812	0.97510	-0.04005	0.01512	0.03765	0.99918	
88.91035	219.05943	-213.49292	-2.21347	0.97214	-12.63521	2.34314	0.97564	-0.21922	-0.00809	0.21871	0.97491	-0.04140	0.01697	0.03862	0.99911	
87.43263	217.22295	-214.89285	-2.39513	1.04614	-12.65145	2.38787	0.97556	-0.21957	-0.00865	0.21898	0.97470	-0.04477	0.01826	0.04178	0.99896	
87.14883	217.58272	-213.73093	-2.32030	0.92613	-12.64269	2.25799	0.97563	-0.21933	-0.00690	0.21884	0.97481	-0.04304	0.01616	0.04048	0.99905	
86.51259	217.65228	-211.08920	-2.15909	0.80809	-12.63821	2.30838	0.97567	-0.21916	-0.00551	0.21877	0.97496	-0.03985	0.01410	0.03767	0.99919	
86.62434	216.47491	-205.87253	-2.16235	0.55245	-12.57705	2.38200	0.97596	-0.21795	-0.00119	0.21774	0.97523	-0.03892	0.00964	0.03773	0.99924	
86.96211	217.44917	-200.06512	-1.83464	0.23947	-12.48681	2.30347	0.97634	-0.21623	0.00284	0.21621	0.97582	-0.03216	0.00418	0.03201	0.99948	
87.61548	217.43536	-192.32803	-1.46972	-0.20010	-12.60995	2.32751	0.97587	-0.21815	0.00901	0.21831	0.97558	-0.02427	-0.00349	0.02565	0.99966	
88.16086	217.35509	-184.66306	-1.09566	-0.62220	-12.69706	2.21140	0.97549	-0.21955	0.01479	0.21978	0.97541	-0.01627	-0.01086	0.01912	0.99976	
88.94983	216.69385	-176.62308	-0.95060	-1.03444	-12.61756	2.36951	0.97569	-0.21812	0.02124	0.21841	0.97578	-0.01225	-0.01805	0.01659	0.99970	
89.68073	215.85327	-168.38156	-0.82841	-1.42368	-12.56742	2.32434	0.97574	-0.21721	0.02739	0.21752	0.97602	-0.00871	-0.02485	0.01445	0.99959	
90.53995	216.80371	-161.01776	-0.60658	-1.81034	-12.60232	2.27295	0.97542	-0.21784	0.03314	0.21807	0.97593	-0.00344	-0.03159	0.01058	0.99944	
90.72107	216.47159	-154.67230	-0.61871	-2.06342	-12.60534	2.39401	0.97526	-0.21784	0.03749	0.21809	0.97592	-0.00268	-0.03601	0.01079	0.99929	
90.98969	218.00444	-149.77869	-0.46518	-2.26640	-12.63754	2.23109	0.97501	-0.21846	0.04036	0.21861	0.97581	0.00073	-0.03955	0.00811	0.99918	
91.15677	217.49477	-145.86050	-0.59041	-2.39868	-12.69732	2.30974	0.97469	-0.21937	0.04309	0.21961	0.97559	-0.00085	-0.04185	0.01030	0.99907	
90.88580	216.62984	-143.74298	-0.85321	-2.39647	-12.68802	2.38496	0.97473	-0.21901	0.04406	0.21945	0.97561	-0.00534	-0.04181	0.01488	0.99901	
90.68610	217.13318	-143.53201	-0.99329	-2.33936	-12.70386	2.33791	0.97471	-0.21919	0.04363	0.21973	0.97553	-0.00794	-0.04082	0.01732	0.99902	
90.03442	217.31721	-145.28384	-1.09923	-2.18531	-12.79146	2.26132	0.97447	-0.22065	0.04143	0.22124	0.97516	-0.01027	-0.03813	0.01917	0.99909	
88.66119	216.46902	-149.00113	-1.37069	-1.90187	-12.85482	2.32948	0.97440	-0.22164	0.03767	0.22236	0.97483	-0.01594	-0.03319	0.02391	0.99916	
87.64771	215.76857	-153.66446	-1.70943	-1.59443	-12.81006	2.31451	0.97473	-0.22081	0.03373	0.22163	0.97486	-0.02292	-0.02782	0.02982	0.99917	
85.72241	216.78253	-160.46799	-1.73532	-1.20828	-12.81714	2.34650	0.97487	-0.22112	0.02727	0.22179	0.97478	-0.02485	-0.02109	0.03028	0.99932	
84.18243	216.24416	-166.55777	-2.04765	-0.85620	-12.77612	2.35858	0.97513	-0.22048	0.02247	0.22112	0.97474	-0.03154	-0.01494	0.03573	0.99925	
82.38174	217.57114	-173.75192	-2.01130	-0.52098	-12.76823	2.30139	0.97523	-0.22056	0.01662	0.22100	0.97474	-0.03222	-0.00909	0.03510	0.99934	
80.20401	219.03609	-180.86136	-2.00010	-0.16164	-12.61733	2.35024	0.97585	-0.21821	0.01038	0.21844	0.97528	-0.03344	-0.00282	0.03490	0.99939	
78.43195	219.65198	-187.07965	-1.95210	0.06456	-12.58932	2.34699	0.97596	-0.21787	0.00633	0.21796	0.97538	-0.03349	0.00113	0.03406	0.99942	
76.43311	222.01324	-192.41516	-1.70274	0.27616	-12.51146	2.31635	0.97624	-0.21668	0.00173	0.21663	0.97579	-0.03005	0.00482	0.02971	0.99955	
75.11407	221.46280	-195.99268	-1.72538	0.35377	-12.45500	2.38161	0.97645	-0.21576	0.00047	0.21567	0.97598	-0.03073	0.00617	0.03011	0.99953	
73.30545	223.49808	-199.21234	-1.43795	0.42464	-12.40004	2.33420	0.97665	-0.21485	-0.00185	0.21473	0.97632	-0.02610	0.00741	0.02509	0.99966	
72.96631	223.99649	-200.38107	-1.28339	0.31735	-12.34724	2.30654	0.97685	-0.21390	-0.00062	0.21383	0.97660	-0.02306	0.00554	0.02240	0.99973	
71.95581	223.81427	-200.60815	-1.21762	0.23087	-12.31488	2.32164	0.97698	-0.21332	0.00060	0.21328	0.97675	-0.02162	0.00403	0.02125	0.99977	
71.17279	223.88158	-199.78616	-1.16918	0.12411	-12.22743	2.34907	0.97731	-0.21179	0.00221	0.21179	0.97710	-0.02040	0.00217	0.02040	0.99979	
71.00769	224.28419	-197.93359	-1.08842	-0.06603	-12.16967	2.32141	0.97753	-0.21075	0.00513	0.21081	0.97736	-0.01833	-0.00115	0.01900	0.99982	
71.14572	224.67198	-195.05286	-0.97128	-0.29298	-12.21738	2.35072	0.97734	-0.21151	0.00858	0.21162	0.97723	-0.01549	-0.00511	0.01695	0.99984	
71.52118	224.72665	-191.45157	-0.97774	-0.52660	-12.23963	2.29908	0.97723	-0.21182	0.01260	0.21199	0.97716	-0.01473	-0.00919	0.01706	0.99981	
71.79916	225.02029	-187.32834	-1.00281	-0.70934	-12.25718	2.34010	0.97713	-0.21206	0.01581	0.21228	0.97710	-0.01447	-0.01238	0.01750	0.99977	
72.83063	225.10760	-182.41357	-1.07246	-0.97897	-12.29427	2.29785	0.97692	-0.21258	0.02068	0.21290	0.97696	-0.01465	-0.01709	0.01871	0.99968	
73.26367	223.76651	-177.61346	-1.23925	-1.15933	-12.36678	2.33901	0.97660	-0.21369	0.02439	0.21413	0.97666	-0.01679	-0.02023	0.02162	0.99956	
73.47806	223.40996	-172.60532	-1.30339	-1.29604	-12.42818	2.42044	0.97632	-0.21466	0.02698	0.21516	0.97642	-0.01735	-0.02262	0.02274	0.99949	
73.72046	222.92133	-168.03500	-1.38015	-1.42378	-12.47678	2.32824	0.97608	-0.21540	0.02946	0.21598	0.97623	-0.01815	-0.02485	0.02408	0.99940	
74.40533	219.98961	-162.68796	-1.67802	-1.58407	-12.48005	2.38182	0.97600	-0.21522	0.03331	0.21602	0.97613	-0.02262	-0.02764	0.02927	0.99919	
74.39084	218.83879	-158.62589	-1.67949	-1.67818	-12.51260	2.35162	0.97583	-0.21572	0.03493	0.21656	0.97601	-0.02227	-0.02929	0.02930	0.99914	
74.43973	218.12590	-155.01227	-1.58643	-1.76016	-12.52687	2.31241	0.97573	-0.21598	0.03598	0.21680	0.97600	-0.02037	-0.03072	0.02767	0.99915	
74.44226	216.45638	-152.03943	-1.60280	-1.82859	-12.54381	2.31623	0.97563	-0.21623	0.03721	0.21708	0.97594	-0.02038	-0.03191	0.02796	0.99910	
73.71310	216.62390	-151.11139	-1.37493	-1.79448	-12.58270	2.20143	0.97550	-0.21705	0.03578	0.21774	0.97587	-0.01660	-0.03131	0.02398	0.99922	
72.80020	215.11423	-150.98682	-1.36098	-1.72733	-12.59967	2.25879	0.97547	-0.21738	0.03459	0.21804	0.97580	-0.01661	-0.03014	0.02374	0.99926	
72.08875	214.85834	-151.83835	-1.24238	-1.65390	-12.61420	2.26580	0.97546	-0.21772	0.03289	0.21829	0.97577	-0.01486	-0.02886	0.02167	0.99935	
71.24146	214.35904	-153.73901	-1.22256	-1.53639	-12.61537	2.23158	0.97551	-0.21780	0.03082	0.21833	0.97576	-0.01497	-0.02681	0.02133	0.99941	
69.97394	213.66524	-157.08774	-1.31713	-1.33095	-12.54237	2.39993	0.97587	-0.21658	0.02766	0.21710	0.97599	-0.01739	-0.02323	0.02298	0.99947	
68.79416	214.63084	-161.11932	-1.27461	-1.13487	-12.54483	2.31589	0.97593	-0.21672	0.02416	0.21716	0.97598	-0.01741	-0.01981	0.02224	0.99956	
67.55936	215.23779	-166.07895	-1.27679	-0.92270	-12.55400	2.34693	0.97596	-0.21696	0.02056	0.21733	0.97593	-0.01825	-0.01610	0.02228	0.99962	
66.06516	216.14023	-172.25186	-1.27249	-0.68464	-12.57487	2.33136	0.97594	-0.21740	0.01649	0.21770	0.97583	-0.01907	-0.01195	0.02221	0.99968	
64.48138	216.88504	-178.67496	-1.37507	-0.40332	-12.54172	2.36387	0.97611	-0.21692	0.01208	0.21715	0.97589	-0.02190	-0.00704	0.02400	0.99969	
63.38226	216.44218	-184.36984	-1.56985	-0.20685	-12.57421	2.35147	0.97601	-0.21753	0.00949	0.21770	0.97567	-0.02595	-0.00361	0.02740	0.99962	
62.56528	216.64609	-190.65906	-1.63424	-0.01824	-12.55542	2.36972	0.97609	-0.21729	0.00651	0.21738	0.97569	-0.02777	-0.00032	0.02852	0.99959	
61.35831	217.54178	-196.97226	-1.65261	0.20858	-12.48247	2.34003	0.97636	-0.21615	0.00268	0.21614	0.97593	-0.02894	0.00364	0.02884	0.99958	
61.06802	218.35539	-202.31491	-1.61387	0.31752	-12.46903	2.27419	0.97640	-0.21598	0.00067	0.21591	0.97599	-0.02870	0.00554	0.02816	0.99959	
61.10471	218.17186	-206.38300	-1.60698	0.37279	-12.45929	2.30021	0.97643	-0.21584	-0.00030	0.21574	0.97603	-0.02879	0.00651	0.02804	0.99959	
61.54333	218.17325	-209.33856	-1.68996	0.43294	-12.26141	2.26090	0.97716	-0.21250	-0.00112	0.21237	0.97672	-0.03042	0.00756	0.02949	0.99954	
62.73218	217.49220	-210.50388	-1.60386	0.30751	-12.27550	2.34099	0.97712	-0.21268	0.00071	0.21261	0.97672	-0.02849	0.00537	0.02799	0.99959	
63.58353	217.29599	-210.63828	-1.47596	0.22817	-12.24377	2.38198	0.97725	-0.21210	0.00157	0.21207	0.97691	-0.02602	0.00398	0.02576	0.99966	
65.11188	218.57187	-208.33414	-1.28459	0.05530	-12.20408	2.28482	0.97740	-0.21136	0.00380	0.21139	0.97715	-0.02212	0.00097	0.02242	0.99975	
66.24664	219.36438	-204.49078	-1.06535	-0.12634	-12.22184	2.34300	0.97733	-0.21162	0.00609	0.21170	0.97717	-0.01770	-0.00220	0.01859	0.99982	
67.75726	218.62854	-198.40405	-1.07933	-0.36580	-12.22719	2.33817	0.97730	-0.21163	0.01023	0.21178	0.97717	-0.01706	-0.00638	0.01884	0.99980	
69.35037	218.43748	-190.83881	-1.08786	-0.64872	-12.24448	2.32426	0.97719	-0.21184	0.01509	0.21207	0.97712	-0.01615	-0.01132	0.01898	0.99976	
71.42355	217.70917	-181.45151	-1.17594	-0.99496	-12.25302	2.30018	0.97707	-0.21184	0.02132	0.21220	0.97709	-0.01637	-0.01736	0.02052	0.99964	
73.29831	217.54939	-171.97589	-1.19834	-1.34814	-12.29240	2.29453	0.97680	-0.21237	0.02744	0.21284	0.97696	-0.01543	-0.02353	0.02091	0.99950	
74.42557	217.44051	-162.72913	-1.22336	-1.62405	-12.36915	2.32837	0.97640	-0.21357	0.03225	0.21412	0.97669	-0.01478	-0.02834	0.02134	0.99937	
75.45874	216.36290	-153.13611	-1.44881	-1.87163	-12.39253	2.31073	0.97618	-0.21373	0.03732	0.21449	0.97657	-0.01769	-0.03266	0.02527	0.99915	
75.90607	216.83054	-145.31540	-1.49452	-2.05635	-12.39595	2.27813	0.97606	-0.21368	0.04063	0.21453	0.97656	-0.01777	-0.03588	0.02606	0.99902	
77.14377	215.35793	-137.43472	-1.75453	-2.28672	-12.34488	2.36309	0.97610	-0.21250	0.04551	0.21363	0.97668	-0.02138	-0.03990	0.03059	0.99874	
77.52469	214.73634	-131.80505	-1.81621	-2.43867	-12.35495	2.39106	0.97596	-0.21254	0.04833	0.21377	0.97664	-0.02186	-0.04255	0.03166	0.99859	
76.50449	214.99467	-128.97333	-1.78777	-2.39165	-12.34965	2.28972	0.97601	-0.21250	0.04742	0.21369	0.97666	-0.02155	-0.04173	0.03117	0.99864	
76.30521	213.73199	-127.42819	-1.83081	-2.41984	-12.34626	2.36813	0.97600	-0.21239	0.04806	0.21363	0.97666	-0.02219	-0.04222	0.03192	0.99860	
75.05530	214.68626	-129.38129	-1.65775	-2.28783	-12.33940	2.29905	0.97612	-0.21248	0.04516	0.21353	0.97674	-0.01973	-0.03992	0.02891	0.99878	
74.01608	213.92230	-133.03857	-1.63066	-2.13087	-12.32282	2.37040	0.97629	-0.21230	0.04238	0.21327	0.97679	-0.01987	-0.03718	0.02844	0.99890	
72.53812	213.60776	-139.24933	-1.52953	-1.89102	-12.30509	2.42407	0.97649	-0.21218	0.03792	0.21300	0.97687	-0.01905	-0.03300	0.02668	0.99910	
70.39233	214.51559	-148.80499	-1.35576	-1.51129	-12.27446	2.33834	0.97680	-0.21193	0.03079	0.21252	0.97700	-0.01751	-0.02637	0.02365	0.99937	
68.84131	214.74065	-159.82751	-1.23813	-1.16973	-12.25651	2.38597	0.97700	-0.21181	0.02453	0.21224	0.97707	-0.01678	-0.02041	0.02160	0.99956	
66.40207	215.98770	-172.65564	-1.08130	-0.67858	-12.19458	2.34675	0.97737	-0.21098	0.01556	0.21122	0.97731	-0.01594	-0.01184	0.01887	0.99975	
64.82611	216.55344	-185.96420	-1.01231	-0.25602	-12.15909	2.38440	0.97756	-0.21052	0.00809	0.21062	0.97743	-0.01633	-0.00447	0.01767	0.99983	
62.77249	217.77657	-199.76163	-0.89283	0.22423	-12.11009	2.24654	0.97774	-0.20982	-0.00056	0.20979	0.97761	-0.01606	0.00391	0.01558	0.99987	
61.40594	218.31531	-212.37555	-0.85118	0.62661	-12.07678	2.22493	0.97781	-0.20936	-0.00758	0.20921	0.97773	-0.01681	0.01094	0.01485	0.99983	
60.02087	218.94238	-224.07016	-0.83993	1.00432	-12.05668	2.28441	0.97779	-0.20911	-0.01408	0.20885	0.97778	-0.01800	0.01753	0.01466	0.99974	
59.07718	219.79097	-233.47949	-0.79143	1.30708	-12.04877	2.33128	0.97772	-0.20903	-0.01942	0.20869	0.97781	-0.01827	0.02281	0.01381	0.99964	
59.14349	219.27570	-239.47446	-0.89738	1.44578	-12.10067	2.29494	0.97747	-0.20999	-0.02138	0.20956	0.97758	-0.02060	0.02523	0.01566	0.99956	
59.51773	218.36528	-241.71335	-1.12303	1.52175	-12.06766	2.39024	0.97756	-0.20954	-0.02187	0.20899	0.97760	-0.02472	0.02656	0.01959	0.99946	
60.83246	216.94643	-240.03772	-1.40155	1.41572	-12.01287	2.37989	0.97780	-0.20866	-0.01907	0.20807	0.97768	-0.02906	0.02471	0.02445	0.99940	
61.82306	216.03485	-235.25922	-1.61349	1.26416	-12.01025	2.37340	0.97787	-0.20861	-0.01571	0.20804	0.97759	-0.03213	0.02206	0.02815	0.99936	
63.75943	215.27386	-226.41769	-1.74886	0.89433	-12.04966	2.36842	0.97785	-0.20913	-0.00889	0.20873	0.97741	-0.03310	0.01561	0.03051	0.99941	
65.81418	214.46141	-214.84943	-1.86140	0.43477	-12.08593	2.36476	0.97781	-0.20951	-0.00062	0.20937	0.97727	-0.03335	0.00759	0.03248	0.99944	
67.43906	214.22766	-201.31619	-1.89947	-0.04244	-12.09836	2.38831	0.97779	-0.20945	0.00767	0.20959	0.97726	-0.03225	-0.00074	0.03315	0.99945	
69.62411	213.00360	-185.79245	-1.99629	-0.63598	-12.13942	2.32765	0.97758	-0.20979	0.01817	0.21028	0.97713	-0.03172	-0.01110	0.03483	0.99933	
71.70807	211.89391	-170.04733	-2.01887	-1.22355	-12.12998	2.29784	0.97745	-0.20926	0.02827	0.21008	0.97722	-0.02996	-0.02135	0.03522	0.99915	
73.57303	211.64543	-154.83435	-1.91064	-1.80077	-12.11781	2.26210	0.97724	-0.20878	0.03771	0.20982	0.97739	-0.02600	-0.03142	0.03332	0.99895	
75.48752	211.40187	-141.06131	-1.78224	-2.34141	-12.12856	2.32544	0.97686	-0.20876	0.04646	0.20993	0.97747	-0.02183	-0.04085	0.03107	0.99868	
76.74295	211.52623	-129.70636	-1.61621	-2.75528	-12.10410	2.31681	0.97664	-0.20828	0.05290	0.20945	0.97766	-0.01750	-0.04807	0.02817	0.99845	
77.97464	211.57680	-120.93549	-1.43662	-3.09521	-12.04713	2.34909	0.97655	-0.20733	0.05802	0.20841	0.97795	-0.01325	-0.05400	0.02503	0.99823	
79.14221	213.53371	-115.29416	-0.95249	-3.38854	-12.12045	2.27729	0.97600	-0.20898	0.06127	0.20960	0.97778	-0.00384	-0.05911	0.01659	0.99811	
79.58286	212.70134	-112.48148	-0.96184	-3.46528	-12.01454	2.37762	0.97631	-0.20714	0.06261	0.20778	0.97817	-0.00384	-0.06044	0.01676	0.99803	
79.41672	213.10095	-113.29468	-0.78872	-3.41287	-11.98488	2.31707	0.97647	-0.20683	0.06109	0.20729	0.97828	-0.00110	-0.05953	0.01374	0.99813	
78.33176	213.23051	-117.78577	-0.64104	-3.21007	-12.06144	2.26883	0.97639	-0.20833	0.05710	0.20863	0.97799	0.00076	-0.05600	0.01117	0.99837	
77.46356	213.35439	-124.87515	-0.59864	-2.93644	-12.00943	2.27190	0.97683	-0.20754	0.05228	0.20780	0.97817	0.00044	-0.05123	0.01043	0.99863	
75.71655	212.44089	-134.86566	-0.81747	-2.48279	-11.85689	2.38787	0.97775	-0.20484	0.04532	0.20527	0.97869	-0.00506	-0.04332	0.01425	0.99896	
73.47418	213.83914	-147.55484	-0.73148	-1.97244	-11.88305	2.34097	0.97799	-0.20547	0.03631	0.20579	0.97858	-0.00541	-0.03442	0.01276	0.99933	
70.90997	214.79196	-161.39526	-0.75627	-1.39280	-11.88637	2.30513	0.97827	-0.20564	0.02650	0.20591	0.97854	-0.00791	-0.02431	0.01320	0.99962	
67.12939	214.88014	-176.53531	-1.01787	-0.66168	-11.80628	2.38724	0.97878	-0.20437	0.01494	0.20459	0.97873	-0.01503	-0.01155	0.01776	0.99978	
63.90219	215.80496	-191.10837	-1.12596	-0.01222	-11.83449	2.36048	0.97874	-0.20504	0.00424	0.20509	0.97856	-0.01919	-0.00021	0.01965	0.99981	
60.72156	216.24449	-205.00827	-1.24655	0.58732	-11.89210	2.23490	0.97849	-0.20624	-0.00555	0.20606	0.97826	-0.02340	0.01025	0.02175	0.99971	
58.26367	215.91551	-216.55585	-1.46342	1.07893	-11.93762	2.32417	0.97820	-0.20725	-0.01313	0.20681	0.97795	-0.02888	0.01883	0.02553	0.99950	
